epoch,prompt_id,reward,loss,kappa_hat,confidence_before,confidence_after,confidence_delta,converged,cumulative_reward,rolling_reward_50,rolling_loss_50,alpha,beta,posterior_mean
813,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,467.267276,0.577182,0.0,208.195398,55.804602,0.788619
814,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,467.817276,0.577182,0.0,227.2858,62.7142,0.783744
815,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,468.466276,0.579162,0.0,209.019898,55.980102,0.788754
816,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,469.016276,0.578172,0.0,209.794898,56.205102,0.788703
817,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,469.566276,0.576628,0.0,210.569898,56.430102,0.788651
818,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,470.165776,0.577618,0.0,211.369648,56.630352,0.788693
819,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,470.715776,0.576628,0.0,228.0608,62.9392,0.783714
820,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,471.265776,0.576628,0.0,228.8358,63.1642,0.783684
821,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,471.815776,0.576628,0.0,229.6108,63.3892,0.783655
822,low_external_context,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,472.395892,0.57723,0.0,209.217497,57.782503,0.783586
823,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,473.044892,0.57921,0.0,230.4353,63.5647,0.783794
824,low_external_context,0.57349,0.0,13.815512,9.525448,9.629849,0.104401,1,473.618382,0.5777,0.0,210.004242,57.995758,0.783598
825,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,474.245602,0.579244,0.0,212.183258,56.816742,0.788785
826,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,474.795602,0.579244,0.0,212.958258,57.041742,0.788734
827,low_external_context,0.55,0.0,0.0,9.629849,9.0,0.0,1,475.345602,0.579244,0.0,210.779242,58.220758,0.783566
828,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,475.895602,0.579244,0.0,211.554242,58.445758,0.783534
829,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,476.445602,0.579244,0.0,212.329242,58.670758,0.783503
830,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,477.094602,0.581224,0.0,213.782758,57.217242,0.788866
831,dependency_heavy,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,477.721822,0.581779,0.0,231.24891,63.75109,0.783895
832,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,478.271822,0.581779,0.0,214.557758,57.442242,0.788815
833,dependency_heavy,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,478.882054,0.581993,0.0,232.054026,63.945974,0.783966
834,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,479.481554,0.581439,0.0,215.357508,57.642492,0.788855
835,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,480.081054,0.581657,0.0,213.128992,58.871008,0.783562
836,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,480.631054,0.580452,0.0,213.903992,59.096008,0.783531
837,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,481.280054,0.582432,0.0,214.728492,59.271508,0.783681
838,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,481.830054,0.582432,0.0,216.132508,57.867492,0.788805
839,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,482.479054,0.584412,0.0,216.957008,58.042992,0.788935
840,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,483.067664,0.583204,0.0,215.522797,59.477203,0.783719
841,dependency_heavy,0.55,0.0,0.0,9.525448,9.0,0.0,1,483.617664,0.583204,0.0,232.829026,64.170974,0.783936
842,low_external_context,0.55,0.0,0.0,9.3916,9.0,0.0,1,484.167664,0.583204,0.0,216.297797,59.702203,0.783688
843,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,484.717664,0.583204,0.0,217.732008,58.267992,0.788884
844,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,485.267664,0.581224,0.0,217.072797,59.927203,0.783656
845,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,485.867164,0.581224,0.0,217.872547,60.127453,0.783714
846,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,486.417164,0.581224,0.0,233.604026,64.395974,0.783906
847,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,486.967164,0.581224,0.0,234.379026,64.620974,0.783876
848,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,487.555774,0.581997,0.0,218.666852,60.333148,0.783752
849,low_external_context,0.55,0.0,0.0,9.3916,9.0,0.0,1,488.105774,0.580017,0.0,219.441852,60.558148,0.783721
850,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,488.655774,0.579027,0.0,235.154026,64.845974,0.783847
851,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,489.205774,0.577047,0.0,235.929026,65.070974,0.783817
852,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,489.854774,0.577482,0.0,220.266352,60.733648,0.783866
853,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,490.503774,0.579462,0.0,218.556508,58.443492,0.789013
854,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,491.130994,0.581007,0.0,219.370118,58.629882,0.789101
855,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,491.680994,0.579027,0.0,221.041352,60.958648,0.783835
856,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,492.230994,0.578254,0.0,236.704026,65.295974,0.783788
857,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,492.830494,0.579244,0.0,221.841102,61.158898,0.783891
858,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,493.479494,0.581224,0.0,237.528526,65.471474,0.783923
859,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,494.029494,0.579244,0.0,222.616102,61.383898,0.78386
860,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,494.579494,0.579244,0.0,238.303526,65.696474,0.783893
861,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,495.178994,0.580234,0.0,223.415852,61.584148,0.783915
862,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,495.789225,0.581439,0.0,220.175234,58.824766,0.789159
863,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,496.377835,0.582211,0.0,224.210157,61.789843,0.783952
864,missing_acceptance_criteria,0.55,0.0,0.0,9.525448,9.0,0.0,1,496.927835,0.582211,0.0,220.950234,59.049766,0.789108
865,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,497.477835,0.580231,0.0,239.078526,65.921474,0.783864
866,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,498.126835,0.582211,0.0,221.774734,59.225266,0.789234
867,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,498.754055,0.583756,0.0,222.588344,59.411656,0.78932
868,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,499.403055,0.584746,0.0,239.903026,66.096974,0.783997
869,dependency_heavy,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,500.030275,0.58629,0.0,240.716636,66.283364,0.784093
870,dependency_heavy,0.55,0.0,0.0,9.3916,9.0,0.0,1,500.580275,0.58629,0.0,241.491636,66.508364,0.784064
871,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,501.190507,0.587495,0.0,223.39346,59.60654,0.789376
872,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,501.740507,0.586892,0.0,242.266636,66.733364,0.784034
873,low_external_context,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,502.320623,0.585515,0.0,225.000215,61.999785,0.783973
874,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,502.870623,0.585045,0.0,243.041636,66.958364,0.784005
875,missing_acceptance_criteria,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,503.467603,0.58444,0.0,224.19195,59.80805,0.789408
876,missing_acceptance_criteria,0.586645,0.0,14.508658,9.629849,9.711283,0.081433,1,504.054248,0.585173,0.0,224.985273,60.014727,0.789422
877,low_external_context,0.55,0.0,0.0,9.525448,9.0,0.0,1,504.604248,0.585173,0.0,225.775215,62.224785,0.783942
878,missing_acceptance_criteria,0.55,0.0,0.0,9.711283,9.0,0.0,1,505.154248,0.585173,0.0,225.760273,60.239727,0.789372
879,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,505.803248,0.587153,0.0,243.866136,67.133864,0.784135
880,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,506.353248,0.585173,0.0,226.535273,60.464727,0.789322
881,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,506.952748,0.584619,0.0,227.335023,60.664977,0.789358
882,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,507.579968,0.586163,0.0,228.148633,60.851367,0.789442
883,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,508.1902,0.586163,0.0,228.953749,61.046251,0.789496
884,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,508.7402,0.585173,0.0,226.550215,62.449785,0.783911
885,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,509.3892,0.586163,0.0,227.374715,62.625285,0.784051
886,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,509.9392,0.586163,0.0,244.641136,67.358864,0.784106
887,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,510.4892,0.584183,0.0,245.416136,67.583864,0.784077
888,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,511.0392,0.584183,0.0,246.191136,67.808864,0.784048
889,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,511.62781,0.582975,0.0,228.16902,62.83098,0.784086
890,low_external_context,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,512.207926,0.582805,0.0,228.959078,63.040922,0.784106
891,missing_acceptance_criteria,0.55,0.0,0.0,9.525448,9.0,0.0,1,512.757926,0.582805,0.0,229.728749,61.271251,0.789446
892,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,513.357426,0.583795,0.0,230.528499,61.471501,0.789481
893,low_external_context,0.57349,0.0,13.815512,9.525448,9.629849,0.104401,1,513.930916,0.584265,0.0,229.745823,63.254177,0.784115
894,low_external_context,0.568322,0.0,13.815512,9.629849,9.711283,0.081433,1,514.499238,0.584631,0.0,230.529984,63.470016,0.784116
895,low_external_context,0.55,0.0,0.0,9.711283,9.0,0.0,1,515.049238,0.583641,0.0,231.304984,63.695016,0.784085
896,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,515.599238,0.583641,0.0,232.079984,63.920016,0.784054
897,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,516.198738,0.584631,0.0,232.879734,64.120266,0.784107
898,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,516.748738,0.583859,0.0,233.654734,64.345266,0.784076
899,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,517.375958,0.585404,0.0,231.342109,61.657891,0.789564
900,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,517.925958,0.585404,0.0,234.429734,64.570266,0.784046
901,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,518.475958,0.585404,0.0,246.966136,68.033864,0.784019
902,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,519.025958,0.583424,0.0,232.117109,61.882891,0.789514
903,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,519.575958,0.581444,0.0,247.741136,68.258864,0.783991
904,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,520.224958,0.581879,0.0,232.941609,62.058391,0.789633
905,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,520.774958,0.581879,0.0,233.716609,62.283391,0.789583
906,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,521.423958,0.583859,0.0,235.254234,64.745766,0.784181
907,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,522.072958,0.584849,0.0,248.565636,68.434364,0.784119
908,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,522.622958,0.582869,0.0,236.029234,64.970766,0.78415
909,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,523.271958,0.584849,0.0,234.541109,62.458891,0.789701
910,dependency_heavy,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,523.899178,0.586394,0.0,249.379246,68.620754,0.784211
911,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,524.526398,0.586948,0.0,235.354719,62.645281,0.789781
912,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,525.125898,0.586733,0.0,236.828984,65.171016,0.784202
913,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,525.675898,0.585961,0.0,236.129719,62.870281,0.789732
914,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,526.324898,0.587941,0.0,236.954219,63.045781,0.789847
915,dependency_heavy,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,526.93513,0.589146,0.0,250.184362,68.815638,0.784277
916,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,527.52374,0.587938,0.0,237.623289,65.376711,0.784235
917,low_external_context,0.55,0.0,0.0,9.3916,9.0,0.0,1,528.07374,0.586394,0.0,238.398289,65.601711,0.784205
918,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,528.70096,0.585958,0.0,237.767829,63.232171,0.789926
919,missing_acceptance_criteria,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,529.281076,0.585016,0.0,238.557886,63.442114,0.789927
920,missing_acceptance_criteria,0.55,0.0,0.0,9.525448,9.0,0.0,1,529.831076,0.585016,0.0,239.332886,63.667114,0.789878
921,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,530.480076,0.585791,0.0,240.157386,63.842614,0.789991
922,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,531.107296,0.587336,0.0,240.970996,64.029004,0.790069
923,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,531.657296,0.586733,0.0,239.173289,65.826711,0.784175
924,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,532.267527,0.587938,0.0,241.776112,64.223888,0.790118
925,missing_acceptance_criteria,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,532.864508,0.587938,0.0,242.574603,64.425397,0.790145
926,missing_acceptance_criteria,0.586645,0.0,14.508658,9.629849,9.711283,0.081433,1,533.451153,0.587938,0.0,243.367925,64.632075,0.790156
927,missing_acceptance_criteria,0.55,0.0,0.0,9.711283,9.0,0.0,1,534.001153,0.587938,0.0,244.142925,64.857075,0.790107
928,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,534.650153,0.589918,0.0,244.967425,65.032575,0.790218
929,missing_acceptance_criteria,0.58861,0.0,14.914123,9.22,9.3916,0.1716,1,535.238763,0.58871,0.0,245.76173,65.23827,0.790231
930,dependency_heavy,0.55,0.0,0.0,9.525448,9.0,0.0,1,535.788763,0.58871,0.0,250.959362,69.040638,0.784248
931,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,536.338763,0.58772,0.0,251.734362,69.265638,0.784219
932,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,536.888763,0.586176,0.0,239.948289,66.051711,0.784145
933,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,537.488263,0.585961,0.0,240.748039,66.251961,0.784196
934,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,538.038263,0.585961,0.0,241.523039,66.476961,0.784166
935,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,538.648495,0.585186,0.0,246.566846,65.433154,0.790278
936,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,539.198495,0.585186,0.0,242.298039,66.701961,0.784136
937,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,539.748495,0.585186,0.0,243.073039,66.926961,0.784107
938,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,540.298495,0.585186,0.0,252.509362,69.490638,0.784191
939,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,540.848495,0.584414,0.0,253.284362,69.715638,0.784162
940,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,541.497495,0.585791,0.0,243.897539,67.102461,0.784236
941,low_external_context,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,542.124715,0.587336,0.0,244.711149,67.288851,0.784331
942,missing_acceptance_criteria,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,542.721695,0.587285,0.0,247.365336,65.634664,0.790305
943,missing_acceptance_criteria,0.568322,0.0,14.914123,9.629849,9.711283,0.081433,1,543.290018,0.587182,0.0,248.149497,65.850503,0.790285
944,low_external_context,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,543.900249,0.58802,0.0,245.516265,67.483735,0.784397
945,missing_acceptance_criteria,0.564292,0.0,13.815512,9.711283,9.7748,0.063518,1,544.464541,0.588306,0.0,248.931643,66.068357,0.790259
946,low_external_context,0.55,0.0,0.0,9.525448,9.0,0.0,1,545.014541,0.588306,0.0,246.291265,67.708735,0.784367
947,missing_acceptance_criteria,0.561147,0.0,13.815512,9.7748,9.824344,0.049544,1,545.575688,0.587539,0.0,249.712217,66.287783,0.790229
948,missing_acceptance_criteria,0.56739,0.0,14.508658,9.824344,9.862989,0.038644,1,546.143078,0.587887,0.0,250.495912,66.504088,0.790208
949,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,546.693078,0.586342,0.0,247.066265,67.933735,0.784337
950,missing_acceptance_criteria,0.563564,0.0,14.508658,9.862989,9.893131,0.030143,1,547.256642,0.586614,0.0,251.277694,66.722306,0.790181
951,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,547.905642,0.588594,0.0,254.108862,69.891138,0.784287
952,missing_acceptance_criteria,0.55,0.0,0.0,9.893131,9.0,0.0,1,548.455642,0.588594,0.0,252.052694,66.947306,0.790134
953,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,549.005642,0.588594,0.0,254.883862,70.116138,0.784258
954,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,549.654642,0.588594,0.0,247.890765,68.109235,0.784464
955,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,550.204642,0.588594,0.0,255.658862,70.341138,0.78423
956,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,550.754642,0.586614,0.0,256.433862,70.566138,0.784201
957,low_external_context,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,551.381862,0.586178,0.0,248.704375,68.295625,0.784556
958,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,552.030862,0.588158,0.0,252.877194,67.122806,0.790241
959,low_external_context,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,552.610978,0.58678,0.0,249.494433,68.505567,0.784574
960,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,553.238198,0.58678,0.0,253.690804,67.309196,0.790314
961,low_external_context,0.57349,0.0,13.815512,9.525448,9.629849,0.104401,1,553.811688,0.585706,0.0,250.281178,68.718822,0.78458
962,low_external_context,0.568322,0.0,13.815512,9.629849,9.711283,0.081433,1,554.380011,0.585082,0.0,251.06534,68.93466,0.784579
963,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,554.990242,0.586287,0.0,254.49592,67.50408,0.79036
964,low_external_context,0.578583,0.0,14.508658,9.711283,9.7748,0.063518,1,555.568825,0.584879,0.0,251.854631,69.145369,0.784594
965,missing_acceptance_criteria,0.55,0.0,0.0,9.525448,9.0,0.0,1,556.118825,0.583674,0.0,255.27092,67.72908,0.790312
966,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,556.668825,0.582902,0.0,257.208862,70.791138,0.784173
967,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,557.317825,0.584882,0.0,256.09542,67.90458,0.790418
968,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,557.867825,0.583337,0.0,257.983862,71.016138,0.784145
969,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,558.417825,0.582735,0.0,258.758862,71.241138,0.784118
970,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,558.967825,0.582735,0.0,256.87042,68.12958,0.790371
971,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,559.616825,0.582735,0.0,259.583362,71.416638,0.78424
972,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,560.166825,0.581191,0.0,257.64542,68.35458,0.790323
973,low_external_context,0.561147,0.0,13.815512,9.7748,9.824344,0.049544,1,560.727973,0.581414,0.0,252.635205,69.364795,0.784581
974,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,561.376973,0.582189,0.0,258.46992,68.53008,0.790428
975,missing_acceptance_criteria,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,561.965583,0.582021,0.0,259.264225,68.735775,0.79044
976,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,562.515583,0.581289,0.0,260.358362,71.641638,0.784212
977,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,563.065583,0.581289,0.0,260.039225,68.960775,0.790393
978,low_external_context,0.56739,0.0,14.508658,9.824344,9.862989,0.038644,1,563.632973,0.579656,0.0,253.4189,69.5811,0.784579
979,low_external_context,0.55,0.0,0.0,9.862989,9.0,0.0,1,564.182973,0.578884,0.0,254.1939,69.8061,0.784549
980,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,564.732973,0.578884,0.0,260.814225,69.185775,0.790346
981,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,565.381973,0.580864,0.0,255.0184,69.9816,0.784672
982,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,565.931973,0.580864,0.0,261.133362,71.866638,0.784184
983,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,566.481973,0.579874,0.0,255.7934,70.2066,0.784642
984,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,567.130973,0.581854,0.0,261.638725,69.361275,0.790449
985,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,567.680973,0.58065,0.0,261.908362,72.091638,0.784157
986,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,568.280473,0.58164,0.0,256.59315,70.40685,0.784689
987,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,568.830473,0.58164,0.0,262.413725,69.586275,0.790403
988,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,569.380473,0.58164,0.0,262.683362,72.316638,0.784129
989,low_external_context,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,570.007693,0.583184,0.0,257.40676,70.59324,0.784777
990,missing_acceptance_criteria,0.55,0.0,14.508658,9.0,9.0,0.0,1,570.557693,0.581204,0.0,263.188725,69.811275,0.790357
991,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,571.107693,0.57966,0.0,263.458362,72.541638,0.784102
992,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,571.756693,0.5807,0.0,264.013225,69.986775,0.790459
993,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,572.405693,0.582314,0.0,264.282862,72.717138,0.784222
994,low_external_context,0.55,0.0,0.0,9.3916,9.0,0.0,1,572.955693,0.581109,0.0,258.18176,70.81824,0.784747
995,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,573.505693,0.580823,0.0,265.057862,72.942138,0.784195
996,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,574.055693,0.580823,0.0,258.95676,71.04324,0.784717
997,missing_acceptance_criteria,0.58861,0.0,14.914123,9.22,9.3916,0.1716,1,574.644303,0.581372,0.0,264.80753,70.19247,0.79047
998,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,575.243803,0.582014,0.0,259.75651,71.24349,0.784763
999,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,575.892803,0.583994,0.0,265.882362,73.117638,0.784314
1000,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,576.442803,0.583723,0.0,260.53151,71.46849,0.784733
